raw_words,task,quadruples
"If they had read the book as written , they probably would have enjoyed it as much as I did .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 13, 'to': 14, 'term': ['enjoyed']}, 'sentiment': 'POS'}]"
"Recommended.NB This book was provided for review by the publisher , Open Road .",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Recommended.NB']}, 'sentiment': 'POS'}]"
"I really enjoyed this book , but I found a big problem with the writing/editing of it .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['enjoyed']}, 'sentiment': 'POS'}, {'aspect': {'from': 14, 'to': 15, 'term': ['writing/editing']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
A very vivid look into the foster system .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 3, 'term': ['very', 'vivid']}, 'sentiment': 'POS'}]"
My family is from Sweden and have the privilege of reading so many of her books.The west coast town of Fjallbacka plays prominent in her books and it is wonderful the way she describes the town and the surrounding area .,ACOS,"[{'aspect': {'from': 15, 'to': 16, 'term': ['books.The']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 31, 'to': 32, 'term': ['way']}, 'category': 'Book#Quality', 'opinion': {'from': 29, 'to': 30, 'term': ['wonderful']}, 'sentiment': 'POS'}]"
She does n't just tell us Jodie 's story - the techniques she uses in the story are valuable ones .,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['techniques']}, 'category': 'Book#Quality', 'opinion': {'from': 18, 'to': 19, 'term': ['valuable']}, 'sentiment': 'POS'}]"
Liked the whole atmosphere of the story & the actors !,ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['actors']}, 'category': 'Content#Characters', 'opinion': {'from': 0, 'to': 1, 'term': ['Liked']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 4, 'term': ['atmosphere']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Liked']}, 'sentiment': 'POS'}]"
Anyway its hard to find the right words for such a loathsome malady .,ACOS,"[{'aspect': {'from': 12, 'to': 13, 'term': ['malady']}, 'category': 'Content#Plot', 'opinion': {'from': 11, 'to': 12, 'term': ['loathsome']}, 'sentiment': 'NEG'}]"
Good history of the disease of cancer .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['history']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Good']}, 'sentiment': 'POS'}]"
Some of the character development did n't matter and was just taking up space .,ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['character', 'development']}, 'category': 'Content#Characters', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
This one just seems to lose the plot half way through,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['plot']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"The third book was more satisfying , though as others have said there are long , long passages where the hero is passive and having things done to him rather than being an active character .",ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['third', 'book']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 6, 'term': ['more', 'satisfying']}, 'sentiment': 'POS'}]"
The several cops at the Tanumshede police station are engaging and some of them surprise the reader with unexpected insights .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['cops']}, 'category': 'Content#Characters', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['cops']}, 'category': 'Content#Characters', 'opinion': {'from': 9, 'to': 10, 'term': ['engaging']}, 'sentiment': 'POS'}]"
Compelling but difficult to read at times .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Compelling']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['difficult']}, 'sentiment': 'NEG'}]"
"Detailed fast paced books , where you really get to know the characters .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['books']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I would recommend this to anyone who enjoys a good Swedish mystery .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 2, 'to': 3, 'term': ['recommend']}, 'sentiment': 'POS'}]"
"I ordered another book by this same author , I have been drawn in to the charactors lives !",ACOS,"[{'aspect': {'from': 16, 'to': 18, 'term': ['charactors', 'lives']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['author']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"However , The Stranger pretty much causes you to pay a little too much attention to one character in particular , which leaves you a little let down by the ending .",ACOS,"[{'aspect': {'from': 2, 'to': 4, 'term': ['The', 'Stranger']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
I am patiently waiting for the last of the Rain Wild Chronicles and I know I will be sad to finish the book and will have to read all her books again .,ACOS,"[{'aspect': {'from': 22, 'to': 23, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"I recommend the series not because you will smile while reading it , but because -- if you are are a fan of human complexity -- reading it will annoy you like a deep muscle massage given by Angry Helga , and then leave you feeling kind of floaty and satisfied afterwards.At this point , I will read anything by Hobb , no matter what .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['series']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['recommend']}, 'sentiment': 'POS'}]"
"It 's kind of odd to see a fantasy of quite this tree-hugging nature , but it works.The ending may strike some as odd or too convenient , but I found myself smiling at its quirkiness ( as well as being satisfied ) .The book is a good , strong read , if not Hobb 's best .",ACOS,"[{'aspect': {'from': 50, 'to': 51, 'term': ['read']}, 'category': 'Book#General', 'opinion': {'from': 47, 'to': 48, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 50, 'to': 51, 'term': ['read']}, 'category': 'Book#General', 'opinion': {'from': 49, 'to': 50, 'term': ['strong']}, 'sentiment': 'POS'}, {'aspect': {'from': 50, 'to': 51, 'term': ['read']}, 'category': 'Book#General', 'opinion': {'from': 56, 'to': 57, 'term': ['best']}, 'sentiment': 'NEU'}]"
I really like this book .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 3, 'term': ['really', 'like']}, 'sentiment': 'POS'}]"
I am proud of them .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['them']}, 'category': 'Content#Characters', 'opinion': {'from': 2, 'to': 3, 'term': ['proud']}, 'sentiment': 'POS'}]"
"And now please tell me how he can do so with his common law wife who has 3 kids from some pickpocket , who is a commoner and on top of that has the reputation of a whore ? I admit that because the last book has some interesting action twists and turns it is better than the second one .",ACOS,"[{'aspect': {'from': 49, 'to': 53, 'term': ['action', 'twists', 'and', 'turns']}, 'category': 'Content#Plot', 'opinion': {'from': 48, 'to': 49, 'term': ['interesting']}, 'sentiment': 'POS'}, {'aspect': {'from': 44, 'to': 46, 'term': ['last', 'book']}, 'category': 'Book#General', 'opinion': {'from': 55, 'to': 56, 'term': ['better']}, 'sentiment': 'POS'}]"
Love the ending ... . anticipating the next installment with very little patience .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['ending']}, 'category': 'Content#Plot', 'opinion': {'from': 0, 'to': 1, 'term': ['Love']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 9, 'term': ['next', 'installment']}, 'category': 'Book#General', 'opinion': {'from': 5, 'to': 6, 'term': ['anticipating']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 9, 'term': ['next', 'installment']}, 'category': 'Book#General', 'opinion': {'from': 10, 'to': 13, 'term': ['very', 'little', 'patience']}, 'sentiment': 'POS'}]"
Read most of his books and looking forward to reading the series of the Chaoswar Saga,ACOS,"[{'aspect': {'from': 11, 'to': 16, 'term': ['series', 'of', 'the', 'Chaoswar', 'Saga']}, 'category': 'Book#General', 'opinion': {'from': 6, 'to': 8, 'term': ['looking', 'forward']}, 'sentiment': 'POS'}]"
A fascinating and absorbing story of an epic and ongoing battle .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 4, 'term': ['absorbing']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 2, 'term': ['fascinating']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 7, 'to': 8, 'term': ['epic']}, 'sentiment': 'POS'}]"
Instead Robin delivered more of the worst and very little of value.I am suspect that Hobb can write men at this point .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"Thank you Paul , for another glimpse into your world with Diana !",ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['Paul']}, 'category': 'Book#Author', 'opinion': {'from': 0, 'to': 1, 'term': ['Thank']}, 'sentiment': 'POS'}]"
"The author seems to have forgotten his existence , along with that of Nevare 's younger brother.There are still things to like here : we see more of the world and especially the Speck culture , which is fascinating , as are many of the supporting characters .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 21, 'to': 22, 'term': ['like']}, 'sentiment': 'POS'}]"
"I can only hope these girls will have successful , love filled lives after living with fear , panic , humiliation and such terrible adult role models .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['girls']}, 'category': 'Content#Characters', 'opinion': {'from': 3, 'to': 4, 'term': ['hope']}, 'sentiment': 'POS'}, {'aspect': {'from': 24, 'to': 27, 'term': ['adult', 'role', 'models']}, 'category': 'Content#Characters', 'opinion': {'from': 23, 'to': 24, 'term': ['terrible']}, 'sentiment': 'NEG'}]"
Good writing style as well .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['writing', 'style']}, 'category': 'Book#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Good']}, 'sentiment': 'POS'}]"
"I highly recommend this book to anyone who is interested in British royalty and Diana , Princess of Wales .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['book']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 3, 'term': ['highly', 'recommend']}, 'sentiment': 'POS'}]"
As well as some mix up with Pug and Magnus.But for all that I loved it .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 14, 'to': 15, 'term': ['loved']}, 'sentiment': 'POS'}]"
When I got it in the mail I was hesitant because it was longer than expected .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Length', 'opinion': {'from': 13, 'to': 14, 'term': ['longer']}, 'sentiment': 'NEG'}]"
"As noted by other reviewers , the typos , and editing snafus are huge distractions when reading this .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['typos']}, 'category': 'Book#Quality', 'opinion': {'from': 13, 'to': 15, 'term': ['huge', 'distractions']}, 'sentiment': 'NEG'}, {'aspect': {'from': 10, 'to': 12, 'term': ['editing', 'snafus']}, 'category': 'Book#Quality', 'opinion': {'from': 13, 'to': 15, 'term': ['huge', 'distractions']}, 'sentiment': 'NEG'}]"
"If you want an education in where we were ; and where we are heading in the research and discovery of CANCER cures , this book is for you .",ACOS,"[{'aspect': {'from': 25, 'to': 26, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"That being said , I found this book to be very entertaining .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 10, 'to': 12, 'term': ['very', 'entertaining']}, 'sentiment': 'POS'}]"
The various stories flow well and produce that sense of intrigue that Feist 's best work does so well .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['stories']}, 'category': 'Content#Plot', 'opinion': {'from': 4, 'to': 5, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 15, 'to': 16, 'term': ['work']}, 'category': 'Book#General', 'opinion': {'from': 14, 'to': 15, 'term': ['best']}, 'sentiment': 'POS'}, {'aspect': {'from': 15, 'to': 16, 'term': ['work']}, 'category': 'Book#General', 'opinion': {'from': 17, 'to': 19, 'term': ['so', 'well']}, 'sentiment': 'POS'}]"
I was n't convinced with the final unveiling of the murderer .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 4, 'term': ['was', ""n't"", 'convinced']}, 'sentiment': 'NEG'}]"
Arrived as listed .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Fabulous .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Fabulous']}, 'sentiment': 'POS'}]"
"I felt the author , Robin Hobb , managed to tidy things up rather nicely in the end , but not without some unexpected twists and turns along the way .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 14, 'to': 15, 'term': ['nicely']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 7, 'term': ['Robin', 'Hobb']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Excellent to read but I am still appalled that there are people in the world that we call human beings !,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['people']}, 'category': 'Content#Characters', 'opinion': {'from': 7, 'to': 8, 'term': ['appalled']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Excellent']}, 'sentiment': 'POS'}]"
"This is probably the sickest , sickest book I have ever read .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 6, 'to': 7, 'term': ['sickest']}, 'sentiment': 'NEG'}, {'aspect': {'from': 7, 'to': 8, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 5, 'term': ['sickest']}, 'sentiment': 'NEG'}]"
"Most of them were , thank goodness !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 5, 'to': 7, 'term': ['thank', 'goodness']}, 'sentiment': 'POS'}]"
Wasn t quite what I expected .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
The book is well written ; it carried me though the descriptions of biological and political details I did n't think I could pass through .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Book#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
along with a good mystery !,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['mystery']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 4, 'term': ['good']}, 'sentiment': 'POS'}]"
"After 100 pages , I still had none of my questions answered and I gave up on the book .",ACOS,"[{'aspect': {'from': 18, 'to': 19, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"This book holds a lot of detailed and interesting content , but some of the time divisions last far too long !",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Content#Plot', 'opinion': {'from': 18, 'to': 21, 'term': ['far', 'too', 'long']}, 'sentiment': 'NEG'}, {'aspect': {'from': 9, 'to': 10, 'term': ['content']}, 'category': 'Content#Plot', 'opinion': {'from': 8, 'to': 9, 'term': ['interesting']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['content']}, 'category': 'Content#Plot', 'opinion': {'from': 6, 'to': 7, 'term': ['detailed']}, 'sentiment': 'POS'}]"
