raw_words,task,quadruples
"I would stay here again , the host was so nice to accommodate my check in and check out times .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['host']}, 'category': 'Service#General', 'opinion': {'from': 9, 'to': 11, 'term': ['so', 'nice']}, 'sentiment': 'POS'}]"
A comfortable and clean place .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['place']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 1, 'to': 2, 'term': ['comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['place']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 3, 'to': 4, 'term': ['clean']}, 'sentiment': 'POS'}]"
Tiffany was an excellent host and her home was the perfect spot for our stay in Boston .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['excellent']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['home']}, 'category': 'Hotel#General', 'opinion': {'from': 10, 'to': 11, 'term': ['perfect']}, 'sentiment': 'POS'}]"
"Clean , cozy , quiet and comfy !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 6, 'to': 7, 'term': ['comfy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 2, 'to': 3, 'term': ['cozy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 0, 'to': 1, 'term': ['Clean']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 4, 'to': 5, 'term': ['quiet']}, 'sentiment': 'POS'}]"
"Everything was great , Jen was a great host !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 3, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['Jen']}, 'category': 'Service#General', 'opinion': {'from': 7, 'to': 8, 'term': ['great']}, 'sentiment': 'POS'}]"
"Fantastic location , helpful and responsive host , very comfortable apartment .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['apartment']}, 'category': 'Hotel#General', 'opinion': {'from': 8, 'to': 10, 'term': ['very', 'comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Fantastic']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['host']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['helpful']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['host']}, 'category': 'Service#General', 'opinion': {'from': 5, 'to': 6, 'term': ['responsive']}, 'sentiment': 'POS'}]"
Tiffany 's place was very nice and really well located .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Tiffany', ""'s"", 'place']}, 'category': 'Hotel#General', 'opinion': {'from': 4, 'to': 6, 'term': ['very', 'nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 3, 'term': ['Tiffany', ""'s"", 'place']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 9, 'term': ['really', 'well']}, 'sentiment': 'POS'}]"
Every night our adult son had to take the couch cushions and put them under a blanket on top of the mattress in order to sleep comfortably .,ACOS,"[{'aspect': {'from': 21, 'to': 22, 'term': ['mattress']}, 'category': 'Rooms#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Penny is a great person who is very personable and makes you stay very confortable .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 7, 'to': 9, 'term': ['very', 'personable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 13, 'to': 15, 'term': ['very', 'confortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
Room felt like a nice private space and was very accommodating .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 9, 'to': 11, 'term': ['very', 'accommodating']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['space']}, 'category': 'Rooms#General', 'opinion': {'from': 4, 'to': 5, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['space']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 5, 'to': 6, 'term': ['private']}, 'sentiment': 'POS'}]"
The apartment was well equipped for our stay .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['well']}, 'sentiment': 'POS'}]"
"I would recommend a stay with Penny to anyone looking for a clean , comfortable place to stay in a diverse neighborhood of Boston .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 3, 'term': ['recommend']}, 'sentiment': 'POS'}]"
The space is incredibly clean !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['space']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 3, 'to': 5, 'term': ['incredibly', 'clean']}, 'sentiment': 'POS'}]"
"1 block off of Boston Commons , walking distance to the Freedom Trail as well as Back Bay and Newbury Street .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
We got a lot of useful tips from Jason !,ACOS,"[{'aspect': {'from': 6, 'to': 9, 'term': ['tips', 'from', 'Jason']}, 'category': 'Service#General', 'opinion': {'from': 5, 'to': 6, 'term': ['useful']}, 'sentiment': 'POS'}]"
Location was amazing and loft was cozy .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['loft']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 6, 'to': 7, 'term': ['cozy']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Location']}, 'category': 'Location#General', 'opinion': {'from': 2, 'to': 3, 'term': ['amazing']}, 'sentiment': 'POS'}]"
She made us feel completely at home and most welcome .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 8, 'to': 10, 'term': ['most', 'welcome']}, 'sentiment': 'POS'}]"
The roof top was a nice added bonus too !,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['roof', 'top']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 7, 'to': 8, 'term': ['bonus']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 3, 'term': ['roof', 'top']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 5, 'to': 6, 'term': ['nice']}, 'sentiment': 'POS'}]"
Centrally located - she even helped with Lyft/Uber .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Centrally']}, 'sentiment': 'POS'}]"
"Elena is a great hostess , fast respond and she is always seeing that you are confortable in the house .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['respond']}, 'category': 'Service#General', 'opinion': {'from': 6, 'to': 7, 'term': ['fast']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Elena']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 16, 'to': 17, 'term': ['confortable']}, 'sentiment': 'POS'}]"
Tiffany 's place is charming !,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Tiffany', ""'s"", 'place']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 4, 'to': 5, 'term': ['charming']}, 'sentiment': 'POS'}]"
The view is amazing !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['view']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['amazing']}, 'sentiment': 'POS'}]"
The location of George 's place was perfect for my conference at the Convention Center .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 8, 'term': ['perfect']}, 'sentiment': 'POS'}]"
"Convenient , clean , and comfortable !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 0, 'to': 1, 'term': ['Convenient']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 2, 'to': 3, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 5, 'to': 6, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
I must say this is the best airbnb experience I have ever had .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 6, 'to': 7, 'term': ['best']}, 'sentiment': 'POS'}]"
"Thanks again , Todd",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['Todd']}, 'category': 'Service#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Thanks']}, 'sentiment': 'POS'}]"
The location is outstanding .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['outstanding']}, 'sentiment': 'POS'}]"
Our stay at Valerie 's place was just perfect !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 8, 'to': 9, 'term': ['perfect']}, 'sentiment': 'POS'}]"
All of the rooms were beautiful and the rooftop deck was a great bonus .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['rooms']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 5, 'to': 6, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 10, 'term': ['rooftop', 'deck']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 12, 'to': 13, 'term': ['great']}, 'sentiment': 'POS'}]"
Tiffany 's place is awesome !,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Tiffany', ""'s"", 'place']}, 'category': 'Hotel#General', 'opinion': {'from': 4, 'to': 5, 'term': ['awesome']}, 'sentiment': 'POS'}]"
Tiffany is very hospitable .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Tiffany']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'hospitable']}, 'sentiment': 'POS'}]"
Great location and for a great price !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['price']}, 'category': 'Hotel#Prices', 'opinion': {'from': 5, 'to': 6, 'term': ['great']}, 'sentiment': 'POS'}]"
Really close to Cambridge and easy travelling into downtown Boston .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 5, 'to': 6, 'term': ['easy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Centrally located this place is ideal for 1 person who is only staying a few days as the place does not have much storage space .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['place']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Centrally']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 4, 'term': ['place']}, 'category': 'Location#General', 'opinion': {'from': 5, 'to': 6, 'term': ['ideal']}, 'sentiment': 'POS'}, {'aspect': {'from': 23, 'to': 25, 'term': ['storage', 'space']}, 'category': 'Facilities#Design_features', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Spotlessly clean and super comfortable in a great location .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 3, 'to': 5, 'term': ['super', 'comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 8, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 0, 'to': 2, 'term': ['Spotlessly', 'clean']}, 'sentiment': 'POS'}]"
We rented a parking spot behind the building and this was a good move because parking in the neighborhood is tight .,ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['parking', 'spot']}, 'category': 'Facilities#General', 'opinion': {'from': 12, 'to': 13, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 18, 'to': 19, 'term': ['neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 20, 'to': 21, 'term': ['tight']}, 'sentiment': 'NEG'}]"
Jason and Valerie are very friendly and nice .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Jason']}, 'category': 'Service#General', 'opinion': {'from': 7, 'to': 8, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Jason']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 6, 'term': ['very', 'friendly']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['Valerie']}, 'category': 'Service#General', 'opinion': {'from': 7, 'to': 8, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 2, 'to': 3, 'term': ['Valerie']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 6, 'term': ['very', 'friendly']}, 'sentiment': 'POS'}]"
Great place to stay for a trip to Boston .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
Beautiful brownstone apartment .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['apartment']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 0, 'to': 1, 'term': ['Beautiful']}, 'sentiment': 'POS'}]"
such a beautiful home with with amazing views and right in the middle of it all !,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['home']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 3, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 4, 'term': ['home']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['views']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 6, 'to': 7, 'term': ['amazing']}, 'sentiment': 'POS'}]"
We had what we needed and were able to enjoy the space and use it effectively .,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['space']}, 'category': 'Hotel#General', 'opinion': {'from': 9, 'to': 10, 'term': ['enjoy']}, 'sentiment': 'POS'}, {'aspect': {'from': 11, 'to': 12, 'term': ['space']}, 'category': 'Hotel#General', 'opinion': {'from': 15, 'to': 16, 'term': ['effectively']}, 'sentiment': 'POS'}]"
"Perfect location also , walking distance to pretty much everything you would like to visit while in Boston , and just a short uber or t ride away from other places surrounding the city .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Perfect']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Apartment was clean and well taken care of , she even provided travel toothpaste and shampoo .",ACOS,"[{'aspect': {'from': 15, 'to': 16, 'term': ['shampoo']}, 'category': 'Room_Amenities#Design_features', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['toothpaste']}, 'category': 'Room_Amenities#Design_features', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Apartment']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 4, 'to': 5, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Apartment']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 2, 'to': 3, 'term': ['clean']}, 'sentiment': 'POS'}]"
Todd 's place is accessible and very well set-up for a short stay in that region .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Todd', ""'s"", 'place']}, 'category': 'Location#General', 'opinion': {'from': 4, 'to': 5, 'term': ['accessible']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['set-up']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 6, 'to': 8, 'term': ['very', 'well']}, 'sentiment': 'POS'}]"
"Execellent location , very close to Harvard Business School .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Execellent']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
And she is a pleasure to deal with .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['pleasure']}, 'sentiment': 'POS'}]"
King sized pull out bed and a private bathroom .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Rooms#Design_features', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Penny is a great hostess and made sure that we felt welcome .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 11, 'to': 12, 'term': ['welcome']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Place is super convenient , close to the airport and Boston city center .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Place']}, 'category': 'Location#General', 'opinion': {'from': 2, 'to': 4, 'term': ['super', 'convenient']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Place']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
